vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area
318,Trailer - Heavy,OTHER COMMERCIAL TRA,514,Briford,Standard,2016,Silver,2021-12-07,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1280,Trailer,TRAILER 8 X 4,514,Briford,Standard,2004,Silver,2022-03-07,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2312,Trailer,8X4 TRAILER,514,Briford,Standard,2005,Silver,2021-10-27,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
3723,Trailer,TRAILER,514,Briford,Standard,2009,Silver,2022-02-24,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
4438,Trailer,TRAILER 8X4,514,Briford,Standard,2014,Silver,2021-12-03,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
12,Trailer,BRENT SMITH TRAILERS,538,Factory Built,Standard,2018,Silver,2022-02-28,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
402,Trailer,BRENT SMITH TRAILERS,538,Factory Built,Standard,2017,Silver,2022-03-18,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
502,Trailer,BRENT SMITH TRAILERS,538,Factory Built,Standard,2021,Silver,2022-02-04,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
902,Moped,NIU,538,Factory Built,Standard,2017,White,2022-03-06,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1233,Moped,VIVA,538,Factory Built,Standard,2021,Blue,2021-12-24,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1246,Moped,YIBEN,538,Factory Built,Standard,2021,White,2022-03-19,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1320,Roadbike,ZNEN,538,Factory Built,Standard,2021,Black,2021-12-18,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
13,Moped,ET2,629,Vespa,Standard,2004,Black,2021-12-19,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
86,Roadbike,PIAGGIO,629,Vespa,Standard,2001,Silver,2021-12-06,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
627,Moped,LX,629,Vespa,Standard,2011,Silver,2022-04-02,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
713,Roadbike,PX,629,Vespa,Standard,2013,Red,2021-10-09,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
875,Roadbike,SPRINT,629,Vespa,Standard,2015,White,2022-03-30,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
893,Roadbike,LX,629,Vespa,Standard,2013,White,2021-10-17,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
942,Roadbike,150,629,Vespa,Standard,1974,Blue,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1212,Roadbike,GTS,629,Vespa,Standard,2021,Brown,2021-11-04,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1228,Roadbike,PRIMAVERA,629,Vespa,Standard,2019,Brown,2022-02-17,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1240,Moped,PRIMAVERA,629,Vespa,Standard,2019,Black,2022-01-18,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
14,Moped,TODAY,550,Honda,Standard,2007,Blue,2022-01-23,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
97,Roadbike,VT,550,Honda,Standard,2005,Red,2022-03-19,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
374,Roadbike,CBR,550,Honda,Standard,1999,Red,2022-01-04,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
441,Roadbike,MAGNA,550,Honda,Standard,2003,Silver,2022-03-10,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
491,Roadbike,CX,550,Honda,Standard,1985,White,2022-02-16,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
631,Roadbike,GLH,550,Honda,Standard,2014,White,2022-03-14,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
640,Roadbike,WW,550,Honda,Standard,2013,Black,2021-10-13,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
666,Moped,TODAY,550,Honda,Standard,2011,Yellow,2022-01-03,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
691,Roadbike,NSC,550,Honda,Standard,2014,White,2022-01-17,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
693,Moped,ZOOMER,550,Honda,Standard,2006,Blue,2022-02-27,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
694,Roadbike,NSC,550,Honda,Standard,2015,Silver,2021-12-15,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
695,Roadbike,CB,550,Honda,Standard,1993,White,2022-03-07,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
703,Moped,DJ1,550,Honda,Standard,1988,White,2022-01-13,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
704,Roadbike,GLH,550,Honda,Standard,2014,Blue,2022-03-07,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
824,Saloon,CIVIC,550,Honda,Standard,2003,Green,2022-03-30,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
833,Roadbike,GLH,550,Honda,Standard,2015,Red,2021-11-14,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
838,Roadbike,CB,550,Honda,Standard,2017,Yellow,2022-02-03,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
889,Roadbike,C,550,Honda,Standard,2019,Red,2022-01-07,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
891,Roadbike,HORNET,550,Honda,Standard,2000,Blue,2022-01-04,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
914,Roadbike,GLC,550,Honda,Standard,2018,Black,2022-01-30,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
919,Roadbike,CB,550,Honda,Standard,2019,Black,2022-02-04,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
938,Roadbike,NBC,550,Honda,Standard,2015,Red,2022-02-02,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
950,Moped,TODAY,550,Honda,Standard,2015,Blue,2022-02-12,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
963,Moped,APE,550,Honda,Standard,2002,White,2022-01-17,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
969,Roadbike,GLC,550,Honda,Standard,2018,Black,2022-03-04,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1015,Roadbike,HORNET,550,Honda,Standard,1996,Red,2022-02-08,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1017,Moped,GIORNO CREA,550,Honda,Standard,2007,Silver,2021-11-15,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1022,Roadbike,CB1000,550,Honda,Standard,2019,Black,2022-03-17,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1034,Saloon,ACCORD,550,Honda,Standard,2003,Silver,2022-02-06,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1056,Saloon,PRELUDE,550,Honda,Standard,1997,White,2022-03-04,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1101,Saloon,ACCORD,550,Honda,Standard,2003,Grey,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1160,Hatchback,JAZZ,550,Honda,Standard,2003,Blue,2022-02-27,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1216,Roadbike,NSC,550,Honda,Standard,2013,White,2021-11-05,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1260,Moped,ZOOMER,550,Honda,Standard,2007,White,2021-11-16,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1270,Moped,PAL,550,Honda,Standard,2020,Black,2021-11-10,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1317,Roadbike,XR,550,Honda,Standard,2021,Red,2022-01-16,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
1382,Stationwagon,CRV,550,Honda,Standard,1996,Silver,2022-02-06,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1384,Saloon,ACCORD,550,Honda,Standard,2004,Silver,2022-03-01,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1411,Stationwagon,ODYSSEY,550,Honda,Standard,1996,Blue,2021-10-21,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
1423,Saloon,ACCORD,550,Honda,Standard,1997,Grey,2022-03-16,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1515,Saloon,ACCORD,550,Honda,Standard,1998,White,2022-03-29,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1626,Stationwagon,LOGO,550,Honda,Standard,1999,Silver,2021-11-02,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1686,Saloon,ACCORD,550,Honda,Standard,2000,White,2022-02-28,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1704,Saloon,ACCORD,550,Honda,Standard,2006,Gold,2022-02-24,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1755,Saloon,TORNEO,550,Honda,Standard,1998,Blue,2022-03-26,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1772,Stationwagon,CRV,550,Honda,Standard,1996,Blue,2022-02-17,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1787,Saloon,CIVIC,550,Honda,Standard,2007,Gold,2022-02-19,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1802,Stationwagon,ODYSSEY,550,Honda,Standard,1996,Silver,2022-02-18,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1855,Saloon,TORNEO,550,Honda,Standard,1998,Silver,2022-01-23,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
1856,Stationwagon,ODYSSEY,550,Honda,Standard,1999,Silver,2022-02-05,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1892,Saloon,ACCORD,550,Honda,Standard,1998,Grey,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1924,Hatchback,CIVIC,550,Honda,Standard,2000,Blue,2022-03-16,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1926,Stationwagon,ODYSSEY,550,Honda,Standard,1998,Silver,2021-12-29,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1981,Saloon,TORNEO,550,Honda,Standard,1997,White,2022-02-01,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2000,Hatchback,CIVIC,550,Honda,Standard,2001,White,2022-03-06,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2042,Saloon,ACCORD,550,Honda,Standard,2001,White,2022-03-15,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2049,Stationwagon,CRV,550,Honda,Standard,2001,Silver,2022-03-09,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2051,Hatchback,LOGO,550,Honda,Standard,1999,Yellow,2021-11-09,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2082,Hatchback,CIVIC,550,Honda,Standard,2000,Silver,2022-03-28,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2095,Light Van,CRV,550,Honda,Standard,2005,Grey,2022-03-17,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2130,Saloon,ACCORD,550,Honda,Standard,2003,Silver,2021-10-12,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
2203,Saloon,TORNEO,550,Honda,Standard,2001,Blue,2021-11-24,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2237,Stationwagon,ODYSSEY,550,Honda,Standard,2002,Grey,2021-12-20,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2288,Stationwagon,ODYSSEY,550,Honda,Standard,2000,Grey,2022-01-27,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2290,Saloon,ACCORD,550,Honda,Standard,2005,Silver,2022-02-22,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2321,Stationwagon,STREAM,550,Honda,Standard,2002,Blue,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2345,Saloon,ACCORD,550,Honda,Standard,2002,Grey,2022-02-26,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2355,Hatchback,CIVIC,550,Honda,Standard,2000,Blue,2022-01-17,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2403,Hatchback,CIVIC,550,Honda,Standard,2002,Silver,2021-12-04,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2406,Saloon,TORNEO,550,Honda,Standard,2000,Black,2022-03-07,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2485,Stationwagon,EDIX,550,Honda,Standard,2005,Blue,2021-10-15,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
2501,Stationwagon,ODYSSEY,550,Honda,Standard,2005,White,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2511,Saloon,ACCORD,550,Honda,Standard,2005,Black,2022-03-28,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2522,Saloon,ACCORD,550,Honda,Standard,2001,Black,2021-11-06,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2569,Hatchback,FIT,550,Honda,Standard,2004,Green,2022-03-06,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2645,Hatchback,FIT,550,Honda,Standard,2006,Grey,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2656,Stationwagon,ODYSSEY,550,Honda,Standard,2004,White,2022-02-27,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2658,Saloon,ACCORD,550,Honda,Standard,2003,Silver,2021-11-12,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2683,Stationwagon,AIRWAVE,550,Honda,Standard,2005,Green,2022-02-25,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2688,Hatchback,FIT,550,Honda,Standard,2004,Silver,2022-03-07,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2769,Stationwagon,ODYSSEY,550,Honda,Standard,2005,Purple,2021-11-17,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2792,Hatchback,INTEGRA,550,Honda,Standard,2001,White,2022-03-05,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2847,Stationwagon,ACCORD,550,Honda,Standard,2001,Silver,2022-03-29,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2882,Stationwagon,STREAM,550,Honda,Standard,2004,Silver,2022-04-02,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2883,Hatchback,FIT,550,Honda,Standard,2006,Red,2022-03-17,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2906,Hatchback,FIT,550,Honda,Standard,2006,Grey,2022-03-26,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2911,Saloon,INTEGRA,550,Honda,Standard,2000,White,2021-12-04,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2938,Stationwagon,ODYSSEY,550,Honda,Standard,2004,White,2021-12-14,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2941,Saloon,ACCORD,550,Honda,Standard,2005,Blue,2021-12-27,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2949,Light Van,ELYSION,550,Honda,Standard,2004,Silver,2022-03-05,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2989,Hatchback,FIT,550,Honda,Standard,2006,Silver,2022-03-16,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3019,Hatchback,FIT,550,Honda,Standard,2004,White,2022-03-26,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3057,Stationwagon,ODYSSEY,550,Honda,Standard,2004,Grey,2021-11-05,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
3113,Saloon,TORNEO,550,Honda,Standard,1999,Blue,2021-11-30,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
3126,Saloon,ACCORD,550,Honda,Standard,2004,Grey,2021-12-10,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3219,Saloon,CIVIC,550,Honda,Standard,2000,Red,2022-02-09,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3301,Stationwagon,ODYSSEY,550,Honda,Standard,2006,Silver,2022-01-24,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3374,Hatchback,FIT,550,Honda,Standard,2006,Blue,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
3406,Stationwagon,ODYSSEY,550,Honda,Standard,1995,Red,2022-02-16,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3441,Hatchback,FIT,550,Honda,Standard,2008,White,2022-01-09,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3442,Saloon,INSIGHT,550,Honda,Standard,2009,Red,2021-10-18,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
3560,Saloon,INSPIRE,550,Honda,Standard,2006,Red,2021-12-17,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3682,Stationwagon,ACCORD,550,Honda,Standard,2009,Black,2022-03-29,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3703,Saloon,ACCORD,550,Honda,Standard,2008,Black,2022-01-14,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3714,Hatchback,FIT,550,Honda,Standard,2009,Blue,2022-04-06,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
3787,Saloon,ACCORD,550,Honda,Standard,2011,Grey,2021-11-09,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
3864,Saloon,INSPIRE,550,Honda,Standard,2008,Black,2022-03-18,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4019,Saloon,ACCORD,550,Honda,Standard,2008,Grey,2022-03-10,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4098,Saloon,CIVIC 4DR LX AUTO,550,Honda,Standard,1992,Silver,2022-03-21,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4140,Sports Car,LEGEND COUPE 3.2,550,Honda,Standard,1993,Silver,2021-10-19,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
4287,Saloon,ACCORD,550,Honda,Standard,1997,Blue,2022-03-08,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4383,Saloon,ACCORD,550,Honda,Standard,1999,Red,2022-02-05,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
4394,Hatchback,LOGO,550,Honda,Standard,1998,Silver,2022-03-15,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4447,Saloon,ACCORD,550,Honda,Standard,2000,Green,2022-03-18,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
206,Roadbike,GN250,611,Suzuki,Standard,2005,Black,2022-04-02,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
227,Roadbike,UZ,611,Suzuki,Standard,2007,Grey,2021-12-18,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
236,Roadbike,VL800,611,Suzuki,Standard,2009,Black,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
241,Roadbike,VL800,611,Suzuki,Standard,2007,Black,2022-01-17,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
293,Roadbike,GSX 750,611,Suzuki,Standard,2005,Blue,2022-03-26,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
304,Roadbike,GSX,611,Suzuki,Standard,2008,Orange,2022-03-13,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
331,Roadbike,GS,611,Suzuki,Standard,2005,Black,2022-03-06,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
365,Moped,AZ50 UDK6,611,Suzuki,Standard,2007,Black,2022-03-15,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
373,Roadbike,SV1000S,611,Suzuki,Standard,2003,Blue,2021-12-14,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
378,Roadbike,GSX750F,611,Suzuki,Standard,2008,Black,2022-03-14,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
394,Roadbike,UZ,611,Suzuki,Standard,2007,Blue,2022-01-14,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
396,Moped,UZ50,611,Suzuki,Standard,2009,Orange,2022-03-10,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
492,Roadbike,GN250,611,Suzuki,Standard,2005,Blue,2022-01-28,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
528,Roadbike,GS,611,Suzuki,Standard,2002,Black,2021-12-01,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
529,Moped,STREET MAGIC TR50 8,611,Suzuki,Standard,2000,Green,2022-02-26,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
625,Roadbike,GN125H,611,Suzuki,Standard,2009,Red,2022-01-22,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
629,Moped,UZ,611,Suzuki,Standard,2014,Black,2021-12-11,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
635,Roadbike,VL250,611,Suzuki,Standard,2010,Black,2022-03-03,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
652,Roadbike,GSR,611,Suzuki,Standard,2011,Black,2022-03-18,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
657,Roadbike,VZ800,611,Suzuki,Standard,2006,Black,2021-11-22,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
658,Roadbike,VL800,611,Suzuki,Standard,2007,Green,2022-01-30,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
675,Roadbike,GW250,611,Suzuki,Standard,2013,Red,2022-01-27,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
686,Roadbike,GSX-R600,611,Suzuki,Standard,2012,Black,2021-11-22,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
697,Roadbike,AN125,611,Suzuki,Standard,2011,Black,2022-03-09,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
710,Roadbike,DR650SE,611,Suzuki,Standard,2010,White,2022-03-24,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
840,Moped,VERDE,611,Suzuki,Standard,2003,Grey,2021-12-15,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
861,Roadbike,GN125H,611,Suzuki,Standard,2017,Red,2022-04-01,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
883,Roadbike,GN125E,611,Suzuki,Standard,2004,Black,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
884,Roadbike,UK,611,Suzuki,Standard,2018,White,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
